session_id,customer_id,session_date,pages_visited,time_spent_minutes,device_type,source
2104,990,2024-11-01,3,16.67,Mobile,Paid
2105,570,2025-10-11,13,39.33,Desktop,Referral
2106,836,2025-11-06,2,43.28,Mobile,Paid
2107,338,2025-06-24,12,58.62,Tablet,Organic
2108,29,2025-04-17,12,7.64,Desktop,Referral
2109,354,2025-01-10,7,18.81,Mobile,Organic
2110,1000,2024-10-09,7,83.53,Tablet,Referral
2111,419,2025-04-08,14,79.96,Tablet,Organic
2112,418,2025-05-04,4,55.75,Tablet,Organic
2113,572,2025-07-18,7,103.12,Tablet,Organic
2114,456,2023-12-28,15,67.41,Mobile,Organic
2115,502,2024-10-08,6,64.0,Tablet,Paid
2116,110,2025-04-14,10,98.97,Desktop,Organic
2117,632,2024-11-19,12,53.65,Tablet,Organic
2118,809,2024-05-21,14,37.82,Mobile,Paid
2119,436,2024-07-18,1,111.97,Tablet,Paid
2120,832,2024-12-17,7,50.64,Desktop,Paid
2121,739,2024-10-19,12,38.87,Tablet,Organic
2122,676,2024-11-29,5,5.97,Tablet,Organic
2123,197,2024-02-10,5,42.4,Tablet,Organic
2124,821,2025-10-06,3,106.73,Mobile,Paid
2125,5,2024-07-18,5,28.67,Mobile,Organic
2126,83,2025-09-03,6,13.9,Tablet,Organic
2127,496,2025-02-13,5,103.5,Desktop,Paid
2128,530,2025-02-20,6,112.53,Tablet,Organic
2129,611,2025-05-10,7,31.3,Tablet,Paid
2130,445,2025-01-16,5,86.94,Tablet,Paid
2131,308,2024-10-27,7,118.16,Mobile,Referral
2132,302,2024-06-08,7,51.57,Desktop,Organic
2133,407,2024-03-19,6,81.09,Desktop,Paid
2134,509,2025-02-06,10,72.75,Tablet,Paid
2135,942,2025-02-25,13,42.69,Desktop,Paid
2136,890,2024-09-03,2,28.39,Tablet,Paid
2137,913,2025-06-14,15,58.72,Mobile,Organic
2138,736,2025-03-22,3,26.92,Desktop,Referral
2139,97,2024-02-07,3,2.61,Desktop,Referral
2140,918,2025-10-21,3,53.59,Tablet,Organic
2141,856,2025-06-19,5,97.61,Desktop,Referral
2142,63,2023-11-30,3,102.82,Tablet,Referral
2143,445,2024-05-27,9,44.21,Tablet,Referral
2144,196,2025-01-12,11,49.62,Desktop,Organic
2145,535,2024-08-16,6,67.89,Mobile,Paid
2146,59,2024-04-21,14,119.52,Mobile,Organic
2147,420,2024-07-28,6,61.27,Desktop,Referral
2148,83,2024-03-22,15,90.95,Mobile,Paid
2149,390,2025-09-25,15,54.52,Tablet,Organic
2150,159,2024-11-28,8,110.33,Mobile,Referral
2151,358,2024-09-21,1,44.26,Desktop,Paid
2152,376,2024-04-09,8,92.27,Tablet,Organic
2153,933,2024-03-27,7,70.76,Mobile,Organic
2154,545,2024-02-18,1,30.87,Mobile,Referral
2155,938,2024-08-08,12,61.41,Desktop,Organic
2156,945,2024-08-29,8,106.4,Tablet,Organic
2157,651,2025-02-11,3,29.48,Tablet,Referral
2158,452,2025-07-11,10,36.12,Mobile,Organic
2159,337,2024-10-06,10,48.75,Tablet,Referral
2160,823,2024-06-04,8,52.6,Desktop,Referral
2161,174,2025-11-03,4,116.22,Mobile,Paid
2162,536,2025-05-08,11,77.91,Mobile,Organic
2163,332,2024-11-07,3,17.7,Mobile,Organic
2164,549,2024-07-16,12,15.17,Desktop,Referral
2165,622,2024-05-07,9,27.82,Tablet,Paid
2166,32,2025-02-16,6,62.0,Desktop,Referral
2167,276,2025-05-08,9,18.87,Desktop,Paid
2168,553,2024-10-17,2,53.77,Tablet,Organic
2169,151,2024-05-24,6,45.05,Mobile,Organic
2170,241,2025-03-07,9,18.64,Desktop,Paid
2171,264,2025-03-12,10,33.88,Tablet,Paid
2172,786,2024-06-16,11,78.98,Desktop,Referral
2173,71,2025-03-21,2,50.31,Mobile,Organic
2174,238,2024-08-17,1,97.41,Desktop,Paid
2175,567,2025-11-11,4,2.55,Mobile,Organic
2176,820,2025-03-07,11,18.52,Desktop,Referral
2177,901,2024-07-11,2,78.0,Desktop,Organic
2178,757,2023-12-05,4,56.18,Mobile,Organic
2179,95,2024-05-04,1,33.39,Tablet,Organic
2180,989,2025-02-04,14,94.3,Desktop,Paid
2181,593,2025-02-09,14,57.74,Tablet,Organic
2182,756,2024-08-26,10,71.38,Mobile,Referral
2183,72,2024-08-04,15,66.34,Mobile,Paid
2184,562,2025-08-02,8,14.67,Mobile,Referral
2185,688,2025-06-29,12,64.53,Tablet,Paid
2186,597,2024-07-09,12,51.93,Tablet,Paid
2187,967,2024-10-17,8,99.62,Mobile,Organic
2188,706,2024-09-06,11,13.17,Tablet,Paid
2189,585,2024-11-02,6,103.63,Desktop,Paid
2190,431,2025-07-26,6,54.49,Desktop,Organic
2191,649,2025-04-27,5,22.91,Tablet,Referral
2192,718,2025-04-20,12,88.17,Mobile,Paid
2193,478,2024-09-10,6,53.54,Desktop,Organic
2194,3,2024-05-02,10,56.02,Desktop,Paid
2195,747,2024-01-26,5,81.58,Desktop,Referral
2196,393,2024-11-29,5,3.34,Mobile,Paid
2197,189,2024-01-14,3,109.18,Mobile,Organic
2198,439,2025-01-01,8,35.06,Mobile,Referral
2199,585,2024-12-15,11,38.81,Tablet,Paid
2200,603,2024-05-16,12,112.79,Desktop,Paid
2201,672,2023-12-24,5,45.54,Tablet,Paid
2202,513,2024-01-10,2,118.06,Tablet,Paid
2203,281,2024-03-25,7,85.39,Desktop,Referral
2204,96,2025-06-25,12,84.5,Tablet,Paid
2205,556,2025-09-21,6,106.5,Desktop,Organic
2206,41,2024-02-08,6,30.87,Desktop,Referral
2207,495,2023-12-12,7,114.09,Mobile,Referral
2208,101,2025-04-27,3,5.12,Mobile,Referral
2209,467,2024-03-22,10,87.04,Desktop,Referral
2210,994,2025-06-23,9,99.65,Mobile,Organic
2211,214,2025-08-17,2,30.91,Desktop,Referral
2212,646,2024-11-27,11,91.16,Tablet,Organic
2213,728,2025-11-29,15,36.51,Desktop,Organic
2214,760,2024-05-06,4,113.78,Desktop,Paid
2215,902,2024-09-20,5,11.42,Tablet,Paid
2216,230,2025-05-04,9,41.74,Mobile,Paid
2217,121,2024-09-17,5,84.02,Mobile,Organic
2218,477,2024-05-20,10,107.16,Tablet,Paid
2219,824,2025-05-13,3,11.38,Mobile,Paid
2220,257,2025-06-29,5,93.33,Mobile,Organic
2221,290,2024-04-08,7,96.11,Desktop,Paid
2222,985,2024-08-28,6,115.66,Tablet,Organic
2223,683,2025-06-23,3,67.13,Tablet,Referral
2224,307,2024-09-28,6,19.11,Mobile,Referral
2225,854,2025-04-23,1,102.43,Desktop,Paid
2226,330,2025-08-08,2,53.06,Mobile,Organic
2227,887,2024-11-22,9,34.57,Mobile,Paid
2228,40,2024-05-07,14,10.44,Mobile,Referral
2229,649,2025-06-11,8,101.24,Mobile,Organic
2230,526,2025-05-30,15,105.68,Mobile,Organic
2231,748,2025-09-02,11,57.83,Mobile,Referral
2232,239,2024-04-22,13,6.8,Desktop,Referral
2233,232,2024-04-10,13,105.63,Desktop,Paid
2234,117,2025-06-18,13,110.18,Tablet,Organic
2235,644,2024-05-06,4,110.2,Desktop,Paid
2236,851,2024-07-08,1,25.15,Mobile,Paid
2237,464,2025-11-12,3,4.63,Mobile,Paid
2238,819,2024-12-26,5,15.6,Desktop,Referral
2239,738,2024-11-15,9,14.28,Desktop,Organic
2240,931,2024-06-25,9,62.61,Mobile,Referral
2241,49,2025-02-10,8,25.77,Desktop,Organic
2242,436,2024-05-14,9,73.43,Desktop,Paid
2243,892,2025-03-08,11,116.41,Mobile,Organic
2244,299,2024-01-19,11,100.71,Desktop,Referral
2245,96,2024-10-25,8,46.63,Desktop,Referral
2246,487,2025-05-01,4,101.85,Tablet,Paid
2247,811,2024-09-29,3,89.42,Desktop,Paid
2248,256,2023-12-03,11,78.44,Tablet,Paid
2249,131,2025-08-10,10,22.48,Desktop,Referral
2250,860,2024-02-12,1,41.02,Tablet,Referral
2251,870,2025-02-22,13,48.04,Mobile,Referral
2252,350,2024-03-05,14,99.2,Mobile,Referral
2253,665,2023-12-25,15,65.77,Desktop,Referral
2254,129,2025-03-12,13,107.02,Mobile,Organic
2255,882,2023-12-08,4,92.0,Desktop,Paid
2256,506,2024-07-21,10,57.13,Tablet,Organic
2257,81,2025-01-29,15,45.77,Desktop,Referral
2258,243,2025-01-06,4,45.87,Mobile,Organic
2259,891,2024-10-29,1,80.42,Tablet,Paid
2260,141,2024-10-02,13,81.23,Desktop,Paid
2261,43,2025-06-11,10,35.11,Desktop,Organic
2262,39,2025-06-16,13,104.47,Desktop,Paid
2263,96,2023-12-17,3,15.56,Desktop,Referral
2264,282,2025-07-02,8,22.08,Mobile,Referral
2265,705,2024-11-07,4,116.79,Mobile,Referral
2266,50,2024-05-09,6,23.78,Mobile,Organic
2267,96,2025-09-27,14,117.11,Mobile,Referral
2268,931,2025-07-01,12,74.79,Mobile,Organic
2269,615,2024-03-28,9,94.29,Tablet,Organic
2270,371,2024-10-16,2,113.07,Tablet,Referral
2271,871,2024-07-27,2,2.8,Tablet,Referral
2272,437,2024-07-23,11,42.19,Desktop,Referral
2273,883,2025-11-16,8,54.88,Tablet,Paid
2274,963,2025-07-08,6,40.15,Tablet,Referral
2275,692,2024-11-11,10,19.05,Desktop,Organic
2276,456,2025-07-22,4,28.39,Desktop,Organic
2277,423,2025-07-19,1,94.56,Mobile,Organic
2278,914,2025-02-05,1,95.83,Mobile,Referral
2279,223,2025-10-18,12,15.27,Mobile,Paid
2280,54,2025-02-15,7,33.09,Mobile,Referral
2281,955,2025-03-31,13,119.17,Desktop,Paid
2282,239,2025-05-19,9,99.57,Mobile,Paid
2283,108,2024-05-01,1,27.8,Desktop,Organic
2284,237,2025-04-29,11,100.85,Tablet,Referral
2285,2,2024-11-28,12,9.41,Desktop,Paid
2286,62,2025-01-02,4,22.47,Mobile,Referral
2287,931,2024-09-02,15,41.23,Tablet,Referral
2288,724,2025-03-20,15,7.67,Tablet,Paid
2289,742,2024-09-07,2,12.68,Tablet,Paid
2290,745,2025-04-02,10,113.31,Mobile,Paid
2291,121,2025-11-28,12,53.13,Tablet,Organic
2292,495,2024-07-04,12,45.35,Mobile,Referral
2293,920,2024-02-08,4,77.08,Mobile,Organic
2294,827,2024-12-10,14,80.88,Mobile,Paid
2295,49,2024-10-29,8,6.67,Tablet,Organic
2296,66,2025-08-08,8,66.19,Tablet,Paid
2297,997,2024-01-14,13,27.62,Mobile,Organic
2298,672,2025-08-02,4,100.28,Mobile,Referral
2299,961,2025-08-24,10,54.0,Desktop,Paid
2300,261,2025-03-22,1,52.2,Desktop,Paid
2301,553,2025-05-04,8,112.3,Mobile,Paid
2302,272,2023-12-18,5,53.87,Tablet,Referral
2303,744,2025-03-09,14,24.7,Desktop,Paid
2304,507,2024-05-01,7,25.21,Tablet,Paid
2305,179,2024-12-18,8,86.59,Tablet,Paid
2306,697,2024-02-13,10,59.77,Mobile,Paid
2307,227,2025-11-12,9,88.12,Tablet,Paid
2308,426,2024-10-17,9,76.77,Mobile,Paid
2309,252,2024-07-14,15,100.81,Mobile,Organic
2310,657,2025-11-09,12,85.0,Mobile,Referral
2311,127,2025-11-27,14,108.03,Mobile,Organic
2312,945,2025-07-20,13,56.07,Desktop,Referral
2313,581,2025-06-01,3,38.55,Tablet,Paid
2314,433,2025-04-23,3,23.38,Mobile,Referral
2315,645,2025-04-27,12,106.61,Desktop,Referral
2316,889,2024-09-09,12,46.42,Tablet,Organic
2317,801,2025-04-08,8,33.6,Desktop,Paid
2318,337,2025-02-06,7,79.89,Tablet,Referral
2319,858,2024-02-21,9,51.38,Mobile,Referral
2320,25,2023-12-11,13,42.9,Desktop,Paid
2321,615,2024-07-08,9,117.35,Tablet,Paid
2322,155,2024-08-27,13,18.89,Mobile,Paid
2323,779,2025-07-05,6,13.93,Desktop,Paid
2324,144,2024-12-15,7,26.07,Desktop,Organic
2325,879,2025-08-23,10,27.49,Tablet,Paid
2326,352,2024-06-08,3,27.72,Mobile,Referral
2327,859,2025-06-07,10,54.72,Mobile,Paid
2328,604,2024-06-28,12,82.94,Tablet,Referral
2329,451,2024-10-20,13,83.76,Tablet,Organic
2330,906,2024-11-02,8,53.66,Mobile,Organic
2331,958,2025-02-18,7,5.99,Desktop,Referral
2332,690,2025-09-08,6,17.68,Mobile,Organic
2333,927,2024-07-20,5,31.65,Mobile,Referral
2334,119,2024-06-15,11,48.5,Tablet,Referral
2335,493,2025-11-09,14,119.71,Tablet,Organic
2336,344,2024-12-17,7,116.37,Mobile,Organic
2337,315,2025-08-06,15,39.74,Mobile,Paid
2338,82,2024-05-13,10,116.72,Desktop,Paid
2339,989,2025-05-17,4,15.15,Desktop,Paid
2340,412,2024-05-29,7,79.14,Desktop,Organic
2341,302,2025-01-22,15,78.62,Mobile,Paid
2342,682,2024-11-06,9,95.26,Mobile,Paid
2343,359,2025-07-18,8,117.98,Tablet,Organic
2344,528,2025-01-29,4,7.31,Tablet,Paid
2345,414,2025-10-15,14,17.94,Mobile,Referral
2346,511,2024-01-13,6,34.37,Desktop,Organic
2347,656,2025-06-30,13,23.83,Mobile,Paid
2348,440,2025-07-20,2,90.15,Mobile,Referral
2349,817,2025-08-01,3,74.89,Mobile,Organic
2350,926,2025-10-22,4,22.4,Tablet,Organic
2351,384,2025-06-04,7,65.29,Desktop,Referral
2352,345,2024-08-08,12,75.52,Mobile,Referral
2353,644,2024-03-10,3,79.19,Mobile,Referral
2354,145,2024-12-23,9,100.4,Tablet,Paid
2355,812,2025-02-16,5,87.3,Tablet,Referral
2356,382,2023-12-23,13,30.47,Tablet,Referral
2357,873,2025-04-25,6,17.41,Mobile,Paid
2358,930,2024-08-13,14,97.69,Tablet,Paid
2359,520,2024-09-27,13,8.43,Tablet,Referral
2360,814,2024-11-03,10,51.63,Tablet,Referral
2361,923,2024-08-23,11,52.99,Desktop,Referral
2362,461,2025-11-12,14,59.41,Mobile,Paid
2363,610,2024-02-06,15,91.09,Tablet,Paid
2364,84,2025-02-01,7,19.46,Desktop,Referral
2365,830,2024-04-26,10,98.45,Tablet,Organic
2366,536,2024-11-07,6,54.38,Tablet,Paid
2367,527,2025-01-24,7,83.22,Desktop,Organic
2368,915,2025-08-11,4,53.98,Desktop,Referral
2369,742,2025-10-24,13,25.13,Desktop,Paid
2370,482,2024-07-22,6,112.87,Tablet,Referral
2371,327,2025-06-26,7,83.09,Desktop,Organic
2372,856,2024-11-13,4,56.77,Desktop,Paid
2373,236,2024-11-07,4,8.74,Tablet,Referral
2374,918,2024-02-08,3,80.56,Desktop,Organic
2375,848,2025-03-04,8,17.67,Desktop,Organic
2376,405,2025-01-13,12,47.62,Mobile,Referral
2377,333,2025-11-15,3,9.68,Desktop,Referral
2378,165,2025-07-07,7,117.23,Tablet,Organic
2379,65,2025-01-22,11,90.22,Desktop,Organic
2380,515,2024-12-24,12,3.22,Tablet,Organic
2381,969,2024-05-31,15,44.1,Mobile,Paid
2382,338,2024-11-09,2,42.75,Mobile,Referral
2383,834,2024-06-29,11,52.27,Mobile,Organic
2384,820,2024-06-07,7,72.87,Desktop,Paid
2385,187,2025-08-24,6,24.32,Desktop,Organic
2386,161,2024-06-22,3,21.8,Tablet,Paid
2387,940,2024-08-31,12,70.35,Mobile,Paid
2388,897,2024-01-02,6,35.91,Mobile,Organic
2389,219,2025-03-14,13,98.05,Tablet,Paid
2390,535,2025-08-27,8,106.01,Tablet,Organic
2391,973,2024-10-08,15,16.35,Desktop,Paid
2392,377,2024-12-28,7,87.97,Desktop,Referral
2393,99,2024-08-03,1,58.23,Tablet,Paid
2394,365,2025-03-24,3,1.35,Mobile,Referral
2395,240,2024-05-14,15,75.35,Desktop,Organic
2396,321,2024-12-24,3,83.85,Tablet,Referral
2397,358,2023-12-31,2,23.69,Desktop,Referral
2398,572,2024-10-01,5,14.54,Mobile,Organic
2399,896,2024-03-31,9,56.46,Mobile,Referral
2400,89,2025-07-02,9,78.64,Desktop,Organic
2401,966,2024-08-07,13,17.87,Mobile,Organic
2402,89,2024-01-13,14,8.39,Desktop,Referral
2403,359,2024-03-25,10,90.54,Tablet,Organic
2404,989,2024-06-03,7,118.69,Desktop,Paid
2405,81,2024-01-04,8,45.98,Desktop,Referral
2406,564,2024-12-31,8,96.54,Tablet,Referral
2407,760,2025-09-28,15,82.97,Desktop,Organic
2408,470,2025-02-15,6,40.25,Mobile,Organic
2409,171,2025-04-13,15,95.4,Desktop,Referral
2410,123,2025-03-03,3,35.35,Desktop,Paid
2411,789,2025-09-03,2,92.69,Tablet,Referral
2412,782,2025-05-05,8,16.28,Mobile,Paid
2413,66,2024-09-27,7,61.56,Tablet,Referral
2414,303,2024-07-04,2,99.68,Mobile,Organic
2415,104,2024-09-30,3,30.78,Mobile,Referral
2416,415,2025-08-14,13,116.83,Tablet,Referral
2417,15,2025-03-16,6,74.67,Mobile,Organic
2418,756,2025-04-09,15,36.41,Tablet,Referral
2419,524,2024-04-06,6,95.52,Mobile,Paid
2420,442,2024-06-23,15,30.86,Desktop,Paid
2421,221,2025-11-21,5,42.23,Desktop,Organic
2422,297,2024-05-20,4,62.61,Tablet,Paid
2423,802,2024-07-18,7,68.09,Mobile,Referral
2424,798,2025-07-23,2,50.84,Tablet,Organic
2425,665,2025-10-09,9,58.33,Desktop,Referral
2426,220,2024-05-28,10,70.62,Desktop,Organic
2427,889,2024-09-03,7,28.73,Desktop,Referral
2428,60,2024-06-12,10,5.86,Mobile,Referral
2429,882,2025-01-13,10,7.88,Desktop,Referral
2430,897,2024-10-10,7,77.11,Desktop,Organic
2431,716,2025-03-06,7,63.85,Mobile,Organic
2432,296,2024-08-12,13,103.04,Mobile,Referral
2433,662,2024-04-15,6,53.75,Tablet,Referral
2434,124,2024-02-25,3,51.58,Desktop,Paid
2435,29,2024-04-22,2,21.3,Mobile,Organic
2436,680,2025-08-28,5,67.1,Mobile,Referral
2437,516,2024-02-17,8,87.28,Desktop,Paid
2438,990,2025-05-15,9,81.67,Mobile,Organic
2439,344,2024-09-01,7,27.05,Mobile,Referral
2440,394,2024-09-27,5,95.38,Tablet,Organic
2441,996,2023-12-25,6,81.16,Mobile,Paid
2442,142,2025-08-29,5,100.81,Mobile,Referral
2443,599,2024-05-30,3,45.52,Mobile,Organic
2444,455,2024-12-25,1,63.71,Desktop,Organic
2445,850,2024-11-14,12,110.74,Tablet,Referral
2446,728,2024-01-18,11,25.74,Tablet,Paid
2447,955,2023-12-03,12,85.61,Mobile,Organic
2448,964,2025-01-07,4,39.44,Desktop,Referral
2449,353,2025-01-27,9,16.2,Tablet,Referral
2450,158,2024-01-03,7,89.38,Desktop,Referral
2451,365,2024-05-10,7,42.18,Tablet,Organic
2452,905,2024-08-12,8,78.41,Desktop,Organic
2453,487,2025-10-04,7,105.95,Tablet,Organic
2454,906,2024-07-28,6,59.37,Tablet,Paid
2455,546,2024-10-20,10,59.49,Mobile,Referral
2456,763,2025-03-27,15,85.41,Mobile,Referral
2457,593,2024-07-12,2,67.68,Desktop,Referral
2458,972,2024-09-21,8,82.67,Mobile,Referral
2459,852,2024-10-26,6,61.85,Mobile,Referral
2460,274,2023-11-30,12,15.89,Tablet,Referral
2461,50,2025-11-01,9,3.93,Mobile,Referral
2462,280,2024-07-19,2,90.57,Desktop,Referral
2463,296,2025-02-28,6,24.04,Mobile,Organic
2464,517,2025-08-14,13,19.41,Tablet,Organic
2465,863,2024-01-14,7,81.0,Tablet,Referral
2466,729,2024-05-12,7,61.86,Tablet,Organic
2467,126,2024-12-04,5,47.2,Tablet,Paid
2468,483,2024-10-07,6,93.97,Tablet,Organic
2469,100,2024-06-18,13,7.77,Mobile,Paid
2470,836,2024-11-06,5,110.96,Desktop,Organic
2471,411,2024-07-01,3,35.76,Desktop,Organic
2472,664,2024-11-20,5,40.89,Mobile,Organic
2473,302,2024-10-29,14,81.39,Desktop,Organic
2474,149,2025-06-22,5,21.34,Tablet,Referral
2475,374,2025-11-08,4,42.35,Tablet,Referral
2476,556,2025-02-24,8,118.32,Tablet,Organic
2477,587,2024-03-04,10,45.34,Tablet,Organic
2478,129,2025-04-23,10,117.46,Tablet,Referral
2479,779,2025-06-28,11,7.64,Tablet,Paid
2480,280,2025-10-14,6,4.41,Mobile,Organic
2481,937,2024-02-01,13,119.55,Tablet,Paid
2482,965,2024-10-25,14,33.7,Desktop,Organic
2483,592,2024-01-31,6,45.61,Mobile,Organic
2484,372,2024-04-22,10,54.25,Desktop,Referral
2485,249,2024-04-15,8,53.42,Mobile,Referral
2486,955,2024-02-27,15,37.82,Desktop,Paid
2487,689,2025-08-22,14,21.34,Desktop,Organic
2488,823,2024-08-18,11,10.33,Mobile,Organic
2489,229,2024-01-03,15,41.19,Tablet,Paid
2490,884,2025-07-08,7,29.41,Desktop,Organic
2491,610,2024-06-01,4,103.62,Tablet,Organic
2492,679,2025-06-16,11,73.7,Tablet,Paid
2493,626,2025-02-18,8,41.52,Tablet,Organic
2494,326,2025-08-24,7,60.67,Desktop,Referral
2495,558,2025-05-11,4,101.52,Desktop,Referral
2496,917,2024-10-09,10,73.49,Tablet,Organic
2497,714,2025-05-25,12,16.24,Desktop,Referral
2498,200,2024-07-30,15,18.45,Tablet,Organic
2499,13,2024-08-28,9,42.81,Tablet,Referral
2500,623,2025-01-31,4,104.21,Mobile,Paid
2501,872,2025-08-03,10,75.88,Desktop,Organic
2502,193,2024-10-12,3,94.33,Tablet,Paid
2503,351,2025-06-03,12,74.17,Tablet,Organic
2504,859,2024-12-24,8,8.42,Tablet,Referral
2505,346,2025-06-04,1,46.77,Mobile,Organic
2506,382,2025-11-18,14,81.07,Mobile,Organic
2507,50,2025-05-28,5,94.61,Mobile,Referral
2508,877,2024-01-23,10,29.84,Desktop,Paid
2509,223,2025-04-08,1,45.43,Tablet,Organic
2510,119,2025-02-09,9,35.81,Tablet,Paid
2511,21,2025-10-31,7,37.18,Mobile,Paid
2512,700,2025-04-09,12,43.49,Mobile,Paid
2513,316,2024-01-03,5,57.41,Desktop,Referral
2514,905,2024-01-01,12,80.23,Mobile,Referral
2515,258,2025-08-02,8,55.58,Mobile,Organic
2516,969,2025-09-03,4,7.92,Mobile,Organic
2517,89,2024-07-22,4,4.53,Mobile,Referral
2518,365,2024-03-04,13,34.24,Tablet,Paid
2519,531,2024-07-30,4,86.32,Desktop,Organic
2520,201,2025-01-07,11,35.95,Tablet,Referral
2521,285,2025-03-11,2,108.67,Mobile,Organic
2522,30,2024-05-20,9,1.29,Desktop,Paid
2523,767,2024-05-14,7,43.14,Desktop,Paid
2524,873,2024-05-16,5,84.68,Tablet,Referral
2525,897,2024-09-14,14,40.42,Tablet,Referral
2526,313,2024-03-10,6,72.01,Mobile,Organic
2527,965,2025-09-16,15,43.78,Desktop,Paid
2528,76,2025-01-25,2,40.96,Tablet,Organic
2529,659,2024-10-18,12,93.95,Desktop,Organic
2530,350,2025-06-07,5,22.15,Tablet,Referral
2531,763,2025-06-07,13,72.14,Mobile,Paid
2532,263,2025-04-26,2,5.52,Desktop,Referral
2533,436,2024-10-06,6,108.44,Tablet,Organic
2534,774,2023-11-30,9,60.11,Tablet,Organic
2535,85,2024-02-15,2,111.14,Mobile,Organic
2536,970,2025-08-23,7,39.2,Tablet,Organic
2537,556,2024-05-21,14,107.89,Desktop,Paid
2538,304,2025-01-03,8,25.06,Desktop,Referral
2539,534,2024-07-30,6,2.57,Mobile,Referral
2540,787,2024-08-01,8,81.54,Desktop,Referral
2541,910,2025-07-03,14,60.32,Tablet,Organic
2542,332,2023-11-30,9,47.38,Mobile,Referral
2543,230,2025-07-17,5,37.9,Tablet,Referral
2544,885,2025-09-30,1,70.95,Desktop,Paid
2545,155,2023-12-20,15,84.17,Mobile,Organic
2546,36,2024-04-07,1,106.29,Tablet,Referral
2547,233,2025-02-27,9,23.5,Mobile,Referral
2548,484,2024-08-19,12,77.33,Desktop,Referral
2549,938,2025-08-01,11,116.01,Desktop,Referral
2550,538,2025-09-23,12,100.07,Tablet,Referral
2551,382,2024-12-08,6,77.63,Tablet,Organic
2552,915,2024-04-27,2,75.04,Mobile,Paid
2553,583,2025-08-04,11,6.69,Tablet,Organic
2554,400,2025-01-05,13,116.95,Desktop,Referral
2555,164,2023-12-08,1,68.59,Desktop,Referral
2556,801,2024-02-20,7,97.87,Desktop,Organic
2557,810,2025-10-10,11,56.51,Tablet,Paid
2558,973,2025-10-16,3,119.39,Mobile,Organic
2559,817,2023-12-24,8,112.75,Mobile,Paid
2560,528,2024-01-22,13,87.36,Mobile,Organic
2561,321,2024-04-21,4,68.89,Desktop,Organic
2562,239,2025-09-24,11,79.26,Desktop,Paid
2563,447,2024-07-15,2,29.66,Mobile,Referral
2564,868,2025-08-20,13,93.09,Desktop,Paid
2565,757,2024-08-30,13,53.75,Mobile,Paid
2566,289,2025-09-24,6,3.93,Mobile,Organic
2567,600,2024-11-25,12,71.06,Mobile,Organic
2568,641,2024-02-11,12,25.14,Desktop,Organic
2569,704,2025-01-23,8,108.57,Tablet,Paid
2570,639,2024-02-09,3,111.18,Mobile,Paid
2571,392,2025-11-06,4,39.23,Mobile,Referral
2572,26,2024-09-16,10,116.15,Mobile,Paid
2573,65,2025-02-06,9,92.75,Desktop,Referral
2574,440,2024-01-11,6,40.14,Tablet,Organic
2575,858,2024-09-23,9,94.84,Mobile,Organic
2576,154,2025-07-02,6,46.86,Mobile,Organic
2577,179,2025-11-09,1,71.21,Desktop,Organic
2578,170,2025-04-21,12,16.49,Mobile,Paid
2579,233,2025-08-18,6,40.08,Mobile,Referral
2580,96,2024-02-08,11,92.46,Tablet,Organic
2581,185,2025-03-08,10,111.8,Desktop,Organic
2582,408,2024-07-16,10,54.46,Desktop,Organic
2583,74,2025-03-15,4,86.03,Mobile,Paid
2584,982,2025-02-13,4,107.0,Tablet,Referral
2585,248,2025-07-20,3,77.06,Mobile,Organic
2586,184,2025-02-21,15,29.57,Desktop,Paid
2587,437,2024-02-28,15,88.2,Tablet,Organic
2588,138,2024-04-25,14,75.4,Tablet,Organic
2589,840,2025-11-08,11,72.67,Tablet,Paid
2590,801,2024-10-06,11,76.55,Mobile,Organic
2591,626,2025-03-29,3,33.71,Mobile,Paid
2592,502,2025-07-31,1,12.06,Desktop,Referral
2593,87,2025-06-14,7,61.59,Desktop,Referral
2594,623,2024-09-15,5,92.56,Tablet,Paid
2595,520,2023-12-28,6,17.18,Desktop,Referral
2596,178,2025-10-11,4,25.76,Mobile,Paid
2597,472,2024-09-01,11,116.67,Tablet,Paid
2598,55,2024-08-17,1,116.08,Desktop,Organic
2599,290,2024-03-02,14,32.42,Mobile,Referral
2600,861,2025-02-19,2,85.53,Tablet,Referral
2601,296,2024-02-11,10,46.78,Tablet,Organic
2602,115,2025-05-04,14,76.28,Tablet,Paid
2603,758,2025-08-22,8,33.14,Desktop,Paid
2604,367,2025-06-26,15,24.05,Desktop,Paid
2605,22,2025-08-20,12,99.33,Desktop,Paid
2606,163,2025-03-04,3,42.32,Desktop,Organic
2607,265,2024-05-20,6,60.55,Mobile,Referral
2608,907,2025-09-07,8,118.16,Desktop,Paid
2609,534,2025-11-20,8,2.78,Desktop,Paid
2610,153,2025-02-19,5,107.95,Tablet,Paid
2611,989,2024-10-14,8,84.35,Desktop,Organic
2612,22,2025-01-16,3,108.96,Tablet,Referral
2613,523,2024-11-04,3,65.37,Desktop,Paid
2614,247,2024-02-01,15,29.25,Desktop,Paid
2615,275,2024-12-23,4,43.45,Desktop,Referral
2616,664,2024-10-31,8,7.71,Desktop,Paid
2617,584,2025-08-08,7,1.4,Mobile,Paid
2618,276,2025-04-25,9,100.96,Tablet,Referral
2619,529,2024-12-16,5,9.93,Tablet,Referral
2620,311,2024-01-28,12,79.63,Tablet,Referral
