marketing_id,customer_id,campaign_name,campaign_type,interaction_date,response,discount_used,engagement_score
1782,129,Food Campaign,Push,2025-11-02,Clicked,Yes,6
1783,760,Upon Campaign,Push,2025-11-20,Yes,No,4
1784,759,Listen Campaign,Push,2024-08-11,Yes,No,4
1785,542,High Campaign,SMS,2025-05-23,Open,Yes,6
1786,770,Figure Campaign,SMS,2024-09-30,Yes,Yes,7
1787,536,Report Campaign,Email,2025-11-25,Open,Yes,10
1788,790,Six Campaign,Coupon,2024-01-06,Yes,No,10
1789,740,Have Campaign,SMS,2025-11-07,No,Yes,9
1790,552,Kid Campaign,Email,2025-07-30,Clicked,No,4
1791,563,Growth Campaign,SMS,2025-09-25,Open,Yes,9
1792,136,Main Campaign,Push,2025-09-19,Open,Yes,7
1793,804,Citizen Campaign,Coupon,2024-05-19,Clicked,No,2
1794,591,Music Campaign,SMS,2024-05-12,No,Yes,9
1795,545,Other Campaign,Push,2025-01-07,Open,No,10
1796,519,Street Campaign,Coupon,2025-05-08,Clicked,Yes,5
1797,938,Lose Campaign,SMS,2024-12-11,Open,No,3
1798,766,Civil Campaign,SMS,2025-07-03,Open,Yes,6
1799,66,Compare Campaign,Coupon,2025-01-23,No,No,4
1800,166,Impact Campaign,SMS,2025-10-15,Open,No,4
1801,95,Result Campaign,Coupon,2025-01-06,Clicked,No,3
1802,819,Part Campaign,Email,2025-05-08,Clicked,No,2
1803,139,Develop Campaign,SMS,2024-08-30,Open,Yes,2
1804,263,Fine Campaign,Email,2025-10-15,No,Yes,8
1805,962,Movement Campaign,Coupon,2025-09-03,Yes,Yes,8
1806,652,Green Campaign,Email,2024-03-22,Yes,No,6
1807,260,Executive Campaign,Push,2025-01-01,Open,No,6
1808,563,Yes Campaign,Coupon,2024-09-08,Open,Yes,6
1809,2,Response Campaign,SMS,2025-06-22,No,No,6
1810,851,Ago Campaign,Push,2025-04-12,No,Yes,5
1811,353,Son Campaign,SMS,2025-02-07,No,Yes,5
1812,975,Democrat Campaign,Push,2025-09-28,Yes,No,1
1813,485,Particularly Campaign,Push,2025-03-21,Open,Yes,7
1814,924,Action Campaign,SMS,2024-12-31,No,Yes,3
1815,770,Politics Campaign,SMS,2024-10-03,No,No,5
1816,267,Movement Campaign,Push,2025-01-01,Yes,No,5
1817,894,Evening Campaign,SMS,2025-04-19,Clicked,Yes,1
1818,60,Reveal Campaign,Email,2024-02-19,Yes,Yes,1
1819,313,Husband Campaign,SMS,2025-01-27,Open,No,5
1820,938,Newspaper Campaign,Push,2025-07-22,Yes,Yes,1
1821,336,Toward Campaign,Push,2025-07-17,Clicked,No,2
1822,56,Happy Campaign,Coupon,2024-06-17,No,Yes,8
1823,699,Site Campaign,Email,2025-07-24,No,No,2
1824,347,Keep Campaign,Coupon,2024-05-30,Open,Yes,2
1825,175,Activity Campaign,Push,2025-02-18,Open,No,4
1826,806,Threat Campaign,Push,2024-11-27,Open,No,10
1827,137,Leader Campaign,Push,2024-10-02,Open,No,6
1828,546,Hundred Campaign,Email,2025-05-24,Open,Yes,5
1829,364,Several Campaign,SMS,2024-06-05,Open,No,2
1830,175,Performance Campaign,Coupon,2024-01-08,Clicked,No,3
1831,84,Shoulder Campaign,Email,2025-06-04,Yes,No,3
1832,476,Picture Campaign,Push,2025-11-05,Yes,Yes,1
1833,753,Court Campaign,Push,2025-10-26,Clicked,No,6
1834,295,Win Campaign,Coupon,2025-02-13,Open,No,7
1835,931,Tree Campaign,Push,2023-12-06,Open,Yes,8
1836,478,Rate Campaign,Coupon,2025-04-14,Clicked,No,6
1837,52,Serious Campaign,Coupon,2023-12-03,Yes,No,4
1838,918,Travel Campaign,Email,2024-11-29,No,Yes,3
1839,150,Involve Campaign,Email,2024-06-01,Clicked,No,8
1840,949,Author Campaign,Coupon,2024-12-19,Yes,No,8
1841,131,Discover Campaign,SMS,2025-02-28,Clicked,No,10
1842,715,Natural Campaign,Email,2024-07-08,No,No,3
1843,587,Cause Campaign,Push,2025-03-22,No,Yes,9
1844,826,Word Campaign,Push,2025-02-24,Open,Yes,3
1845,897,It Campaign,Push,2025-03-19,Open,No,2
1846,170,Station Campaign,Coupon,2025-09-19,No,No,1
1847,549,Official Campaign,Coupon,2025-07-30,No,Yes,9
1848,888,Maybe Campaign,Push,2025-06-17,Yes,Yes,7
1849,354,Along Campaign,Coupon,2025-04-20,No,No,5
1850,5,Probably Campaign,Coupon,2025-08-30,Yes,No,4
1851,992,Speak Campaign,SMS,2024-07-17,Open,No,2
1852,898,Training Campaign,Coupon,2025-07-29,Open,No,5
1853,187,Level Campaign,Coupon,2024-07-01,Open,Yes,3
1854,968,Use Campaign,SMS,2024-07-29,Open,No,5
1855,132,Let Campaign,SMS,2024-11-23,Open,No,5
1856,416,Voice Campaign,Email,2025-05-14,Clicked,No,6
1857,340,Loss Campaign,Push,2025-10-29,Open,Yes,5
1858,219,Leg Campaign,Email,2025-04-12,No,No,8
1859,213,Pick Campaign,SMS,2025-04-25,Open,No,9
1860,253,House Campaign,Coupon,2024-06-13,Yes,Yes,3
1861,137,Management Campaign,Email,2025-10-05,No,No,1
1862,734,Amount Campaign,Push,2025-08-12,Open,No,1
1863,316,Sometimes Campaign,Push,2024-07-27,No,Yes,1
1864,118,Ready Campaign,Coupon,2024-07-02,Open,Yes,7
1865,147,Describe Campaign,Email,2024-02-23,Clicked,No,4
1866,734,Over Campaign,Push,2025-09-20,No,No,8
1867,217,Other Campaign,Coupon,2024-01-02,Yes,No,4
1868,780,Walk Campaign,Email,2024-11-15,Clicked,Yes,9
1869,321,That Campaign,SMS,2024-10-08,Open,Yes,5
1870,541,Investment Campaign,Email,2025-02-23,Open,Yes,3
1871,354,Charge Campaign,Push,2025-11-02,Yes,No,10
1872,178,However Campaign,SMS,2025-09-03,Open,No,3
1873,534,Dog Campaign,Coupon,2024-04-10,Clicked,Yes,3
1874,666,Model Campaign,SMS,2025-06-29,Yes,Yes,8
1875,694,Management Campaign,Coupon,2024-10-25,Yes,Yes,7
1876,130,Perform Campaign,SMS,2024-03-14,Clicked,Yes,3
1877,104,Create Campaign,Push,2024-09-24,Clicked,Yes,8
1878,34,Until Campaign,Coupon,2025-04-10,Clicked,No,1
1879,202,Skill Campaign,Coupon,2025-07-20,Open,Yes,3
1880,180,System Campaign,Push,2025-11-18,No,No,8
1881,663,Song Campaign,Email,2024-08-22,Open,Yes,10
1882,856,Win Campaign,Email,2024-07-08,Open,Yes,10
1883,361,Life Campaign,Email,2025-04-21,No,No,8
1884,535,Available Campaign,Push,2024-05-28,Open,No,5
1885,50,Religious Campaign,SMS,2024-07-18,Yes,No,7
1886,331,Stock Campaign,SMS,2025-07-18,Open,Yes,6
1887,808,Bed Campaign,Email,2024-11-15,Yes,Yes,4
1888,937,Around Campaign,Coupon,2025-09-04,Clicked,Yes,10
1889,502,Your Campaign,Email,2024-08-31,Open,No,8
1890,373,Left Campaign,Push,2025-02-13,No,Yes,9
1891,381,Song Campaign,SMS,2024-02-22,Open,Yes,10
1892,663,Edge Campaign,Coupon,2025-05-18,Open,Yes,7
1893,915,Help Campaign,Email,2024-09-28,Clicked,No,9
1894,90,Candidate Campaign,Push,2023-12-24,Clicked,No,7
1895,234,Case Campaign,Email,2025-11-26,No,No,1
1896,299,Once Campaign,Email,2025-08-12,Yes,No,6
1897,882,Picture Campaign,Push,2025-06-21,Open,Yes,2
1898,932,Kind Campaign,Push,2024-06-18,No,Yes,10
1899,626,Consider Campaign,Push,2024-06-10,Clicked,Yes,9
1900,189,Culture Campaign,Push,2024-08-20,Clicked,No,5
1901,664,Recent Campaign,Email,2025-02-22,Clicked,No,1
1902,407,Student Campaign,Email,2025-04-19,Open,No,4
1903,919,Alone Campaign,Push,2025-11-13,Yes,Yes,5
1904,864,Investment Campaign,Email,2025-01-03,Yes,Yes,3
1905,503,Notice Campaign,Push,2024-05-10,Open,Yes,5
1906,100,Wear Campaign,Coupon,2025-11-14,Yes,Yes,8
1907,620,Read Campaign,Email,2025-03-18,No,Yes,9
1908,997,Whom Campaign,Push,2025-01-03,No,No,6
1909,609,Computer Campaign,Email,2024-08-11,Open,No,2
1910,86,Field Campaign,Coupon,2025-03-30,No,No,10
1911,994,Defense Campaign,Email,2025-04-07,Yes,No,6
1912,984,Common Campaign,Coupon,2025-06-03,Open,No,7
1913,910,Each Campaign,SMS,2025-09-29,No,No,9
1914,816,Data Campaign,Coupon,2025-02-12,Yes,Yes,1
1915,740,Return Campaign,Email,2025-06-27,No,No,4
1916,125,Year Campaign,SMS,2024-01-11,Clicked,No,2
1917,281,Stand Campaign,Email,2024-11-22,Open,No,4
1918,316,Effort Campaign,SMS,2025-08-21,No,No,10
1919,939,Area Campaign,Coupon,2025-03-14,No,No,4
1920,652,Store Campaign,SMS,2025-05-29,Yes,Yes,5
1921,36,Character Campaign,Coupon,2025-07-30,Yes,No,3
1922,75,Dinner Campaign,Push,2025-02-16,No,No,1
1923,653,Practice Campaign,Coupon,2024-10-28,No,Yes,5
1924,7,Perform Campaign,SMS,2024-09-07,No,No,6
1925,572,Woman Campaign,SMS,2024-12-27,Clicked,No,3
1926,239,Drug Campaign,Push,2025-09-24,Clicked,Yes,5
1927,24,Entire Campaign,Coupon,2024-07-31,Yes,No,6
1928,265,Far Campaign,SMS,2024-11-13,Open,Yes,2
1929,529,Hundred Campaign,SMS,2024-12-28,No,Yes,8
1930,973,Agency Campaign,Coupon,2025-07-09,Open,No,2
1931,182,Store Campaign,Email,2024-05-21,Yes,No,4
1932,898,Institution Campaign,Email,2025-11-15,Yes,No,5
1933,431,Teach Campaign,Push,2025-05-04,Clicked,No,2
1934,673,Section Campaign,SMS,2024-12-19,No,No,7
1935,900,Visit Campaign,SMS,2024-08-12,No,Yes,1
1936,422,Ahead Campaign,Push,2024-10-18,Clicked,No,2
1937,109,They Campaign,SMS,2025-04-30,Open,No,6
1938,516,Thus Campaign,Push,2025-08-10,Yes,Yes,8
1939,520,Yourself Campaign,SMS,2025-01-31,Clicked,No,5
1940,749,Huge Campaign,Email,2024-01-24,Open,Yes,5
1941,492,Others Campaign,SMS,2024-09-18,No,Yes,10
1942,928,Evening Campaign,SMS,2024-12-04,Open,No,5
1943,872,Second Campaign,Coupon,2025-01-11,Clicked,No,6
1944,904,Dream Campaign,Push,2024-07-27,Yes,Yes,1
1945,653,Response Campaign,Email,2025-08-30,No,No,4
1946,987,Whose Campaign,Coupon,2024-05-17,Yes,Yes,6
1947,46,Able Campaign,SMS,2024-07-25,Clicked,No,9
1948,177,Inside Campaign,Coupon,2025-05-08,Open,No,9
1949,473,Population Campaign,Coupon,2023-12-30,Yes,No,1
1950,731,Guy Campaign,Email,2024-12-13,No,Yes,6
1951,743,Real Campaign,Email,2025-09-13,Open,No,5
1952,649,Case Campaign,Push,2025-05-21,Yes,Yes,9
1953,517,Cut Campaign,Coupon,2024-05-11,No,No,6
1954,254,Growth Campaign,Push,2024-01-13,No,No,4
1955,463,Left Campaign,Push,2024-11-07,No,No,9
1956,829,Note Campaign,Coupon,2025-04-19,Yes,No,9
1957,210,Up Campaign,Email,2025-05-03,Open,No,7
1958,215,Including Campaign,Coupon,2024-02-14,Open,Yes,8
1959,816,Future Campaign,Email,2025-08-17,Open,No,4
1960,80,Start Campaign,Email,2025-05-16,Yes,Yes,2
1961,22,Challenge Campaign,SMS,2025-09-12,Open,Yes,2
1962,406,Place Campaign,Email,2024-11-25,Yes,Yes,4
1963,391,Focus Campaign,Coupon,2024-11-25,No,Yes,3
1964,581,Believe Campaign,Email,2024-09-26,Yes,No,5
1965,593,Century Campaign,Push,2024-02-10,Yes,No,5
1966,515,Mouth Campaign,Coupon,2025-10-13,Open,Yes,5
1967,862,Gun Campaign,Coupon,2025-11-14,Clicked,No,7
1968,531,Eight Campaign,SMS,2025-05-15,No,Yes,6
1969,36,Meet Campaign,Email,2025-04-07,Clicked,No,5
1970,582,Senior Campaign,Email,2025-09-27,Clicked,Yes,5
1971,38,They Campaign,Email,2024-04-28,Open,No,10
1972,905,Anything Campaign,Email,2024-08-01,Open,No,10
1973,62,Alone Campaign,SMS,2025-04-23,Open,No,2
1974,381,Stock Campaign,Email,2023-12-19,No,No,5
1975,147,Idea Campaign,Push,2025-04-11,No,Yes,10
1976,119,Training Campaign,Coupon,2025-03-30,No,No,4
1977,723,Yard Campaign,Coupon,2023-12-02,Open,Yes,4
1978,305,Evidence Campaign,Email,2024-12-16,Clicked,No,2
1979,767,Environment Campaign,Coupon,2024-12-28,No,Yes,3
1980,293,Nice Campaign,SMS,2025-01-18,Yes,Yes,7
1981,640,Various Campaign,Coupon,2024-05-17,Yes,No,5
1982,882,Their Campaign,Push,2024-09-26,Open,No,3
1983,651,Only Campaign,Coupon,2025-02-25,Yes,Yes,2
1984,504,Great Campaign,Push,2024-03-30,Yes,Yes,5
1985,435,Field Campaign,Push,2024-03-24,Open,No,7
1986,666,Night Campaign,Push,2024-04-26,Clicked,No,8
1987,833,Measure Campaign,Coupon,2024-05-01,No,Yes,2
1988,952,State Campaign,Push,2025-06-07,No,No,3
1989,564,Your Campaign,Coupon,2025-06-04,Yes,No,8
1990,292,Grow Campaign,Push,2024-12-23,No,No,3
1991,858,Else Campaign,Coupon,2024-08-05,Clicked,Yes,9
1992,933,Both Campaign,Email,2024-07-06,Clicked,No,5
1993,309,But Campaign,Coupon,2023-12-10,No,No,5
1994,747,Particular Campaign,Push,2024-05-31,Yes,No,9
1995,101,Program Campaign,Email,2025-11-01,Yes,No,7
1996,887,Some Campaign,Coupon,2024-04-24,Open,Yes,4
1997,123,Southern Campaign,SMS,2024-10-12,Open,No,3
1998,900,Successful Campaign,SMS,2025-02-23,No,Yes,9
1999,713,Nature Campaign,Coupon,2025-02-28,No,Yes,6
2000,80,Step Campaign,Email,2025-03-13,Open,Yes,7
2001,902,Action Campaign,Push,2024-08-20,Clicked,Yes,7
2002,194,Establish Campaign,SMS,2024-03-09,Clicked,Yes,5
2003,597,Compare Campaign,Email,2025-02-02,No,Yes,3
2004,130,High Campaign,Email,2024-08-14,Clicked,No,10
2005,105,Hard Campaign,SMS,2025-05-12,Open,Yes,5
2006,232,Foreign Campaign,Email,2025-07-16,Open,No,5
2007,19,West Campaign,Email,2024-01-02,Yes,Yes,3
2008,590,Character Campaign,SMS,2025-06-17,No,No,5
2009,635,Next Campaign,Coupon,2024-04-23,Yes,No,2
2010,960,Suffer Campaign,Coupon,2024-05-22,Open,Yes,2
2011,650,According Campaign,Coupon,2024-02-05,No,Yes,1
2012,420,Game Campaign,Email,2025-07-16,No,Yes,1
2013,279,End Campaign,SMS,2024-03-16,Yes,No,6
2014,805,Life Campaign,Coupon,2025-11-21,No,Yes,7
2015,870,Item Campaign,Coupon,2025-08-28,Open,Yes,6
2016,281,Soon Campaign,Email,2025-05-13,Open,No,6
2017,636,Five Campaign,Push,2025-08-13,Open,No,4
2018,504,Cause Campaign,Email,2024-09-29,No,Yes,4
2019,154,His Campaign,Push,2024-07-31,No,No,3
2020,125,Goal Campaign,Email,2024-04-29,Open,Yes,9
2021,629,Such Campaign,Email,2024-04-01,Clicked,Yes,3
2022,13,All Campaign,SMS,2024-11-20,No,Yes,10
2023,205,Media Campaign,Coupon,2024-06-01,No,Yes,4
2024,465,Onto Campaign,Push,2024-07-30,Yes,Yes,10
2025,588,Trade Campaign,SMS,2025-05-22,Open,Yes,10
2026,26,Language Campaign,Push,2025-05-04,No,No,3
2027,706,Oil Campaign,Push,2025-06-04,Open,Yes,8
2028,719,Next Campaign,Email,2024-08-13,No,Yes,1
2029,910,Public Campaign,Push,2025-08-19,Yes,No,4
2030,142,Likely Campaign,Coupon,2024-03-01,No,No,9
2031,590,Off Campaign,Coupon,2024-07-08,Yes,No,9
2032,731,Industry Campaign,SMS,2025-03-27,Clicked,Yes,6
2033,854,Ahead Campaign,Email,2024-11-13,Yes,No,4
2034,304,Respond Campaign,Email,2024-03-30,Yes,No,1
2035,425,Couple Campaign,Coupon,2024-06-20,Yes,No,2
2036,378,And Campaign,Push,2025-03-05,Yes,No,7
2037,483,Drop Campaign,Push,2025-05-18,No,No,2
2038,933,Seven Campaign,Push,2024-01-10,Clicked,No,4
2039,108,Performance Campaign,Push,2024-04-24,Yes,Yes,10
2040,49,Case Campaign,Coupon,2024-03-17,Open,No,8
2041,691,Concern Campaign,SMS,2024-03-08,No,No,3
2042,435,Can Campaign,Push,2024-06-07,Yes,No,9
2043,201,Enjoy Campaign,Coupon,2024-06-25,Open,No,6
2044,76,View Campaign,Email,2024-12-08,Clicked,No,6
2045,668,Bad Campaign,SMS,2024-12-12,No,Yes,4
2046,1000,Whose Campaign,Coupon,2024-01-27,Clicked,Yes,9
2047,198,Medical Campaign,SMS,2024-07-13,Clicked,No,3
2048,119,Already Campaign,SMS,2024-10-24,Clicked,No,9
2049,538,Week Campaign,Push,2025-08-06,Yes,No,6
2050,87,Way Campaign,Coupon,2025-03-19,Yes,No,4
2051,769,Better Campaign,SMS,2024-08-12,No,No,5
2052,287,Pretty Campaign,SMS,2025-10-18,Clicked,Yes,4
2053,704,Series Campaign,Coupon,2023-12-25,No,Yes,1
2054,716,Well Campaign,Email,2025-02-26,Yes,No,9
2055,443,Gas Campaign,Coupon,2024-06-05,Open,Yes,2
2056,68,Opportunity Campaign,Push,2025-06-03,No,Yes,5
2057,548,Institution Campaign,SMS,2024-09-02,No,No,6
2058,337,Join Campaign,Email,2024-07-30,No,No,4
2059,314,Win Campaign,Email,2024-09-10,No,No,9
2060,869,Detail Campaign,Coupon,2024-08-23,No,No,6
2061,849,Person Campaign,Push,2025-05-22,Yes,Yes,5
2062,669,Stand Campaign,Push,2024-11-14,Yes,No,4
2063,651,Part Campaign,Coupon,2024-01-01,No,Yes,6
2064,973,Recently Campaign,Email,2025-11-08,No,Yes,1
2065,945,Catch Campaign,Email,2024-03-24,Clicked,Yes,5
2066,470,Notice Campaign,Push,2023-12-28,Open,Yes,4
2067,592,Talk Campaign,SMS,2023-12-31,Open,No,8
2068,751,Marriage Campaign,SMS,2024-10-14,Open,Yes,9
2069,448,Others Campaign,Email,2024-02-26,Clicked,Yes,6
2070,664,Network Campaign,SMS,2024-11-29,Yes,No,5
2071,837,Standard Campaign,Email,2024-06-12,Yes,Yes,2
2072,763,Member Campaign,Push,2024-01-26,No,No,6
2073,91,Collection Campaign,Coupon,2024-04-29,No,Yes,6
2074,543,Wide Campaign,SMS,2024-10-19,Open,Yes,7
2075,224,Value Campaign,SMS,2024-07-27,Clicked,No,10
2076,13,Natural Campaign,Coupon,2024-06-23,No,Yes,3
2077,377,Model Campaign,Email,2025-11-26,No,No,3
2078,708,Degree Campaign,Email,2025-11-23,Clicked,No,2
2079,913,The Campaign,Coupon,2025-08-06,Yes,Yes,6
2080,150,Subject Campaign,Coupon,2024-09-04,Clicked,Yes,4
2081,261,Scene Campaign,Push,2025-02-09,Clicked,Yes,1
2082,771,Ball Campaign,Coupon,2024-06-29,Yes,No,5
2083,825,Enter Campaign,SMS,2025-08-11,Open,Yes,4
2084,548,Suddenly Campaign,Email,2024-11-29,Clicked,Yes,10
2085,369,Coach Campaign,Email,2025-08-11,Open,No,9
2086,962,Support Campaign,SMS,2024-09-29,Clicked,Yes,5
2087,473,Force Campaign,SMS,2024-02-24,No,No,7
2088,575,Out Campaign,Coupon,2025-07-16,No,Yes,9
2089,250,High Campaign,SMS,2024-04-02,Open,Yes,9
2090,868,Subject Campaign,Push,2024-02-21,Yes,No,10
2091,689,Issue Campaign,SMS,2025-01-30,Yes,No,4
2092,577,Consumer Campaign,SMS,2025-02-09,Open,No,3
2093,960,Part Campaign,Coupon,2024-06-10,Clicked,No,6
2094,201,Television Campaign,Push,2025-11-19,Yes,No,1
2095,637,Budget Campaign,Email,2025-04-27,No,Yes,2
2096,192,Matter Campaign,Push,2025-03-07,Open,No,1
2097,391,Whole Campaign,Email,2024-02-10,No,No,9
2098,857,Reflect Campaign,Email,2025-04-06,Open,Yes,8
2099,77,Participant Campaign,SMS,2024-03-23,Clicked,Yes,9
2100,685,Including Campaign,Coupon,2024-12-04,Clicked,Yes,1
2101,832,Force Campaign,Push,2025-05-08,Open,Yes,4
2102,938,First Campaign,Push,2025-06-20,Clicked,No,3
2103,835,Building Campaign,Email,2025-07-09,Yes,Yes,8
2104,515,Late Campaign,SMS,2025-08-01,No,Yes,8
2105,750,Across Campaign,Email,2023-12-11,Clicked,No,6
2106,963,Easy Campaign,Coupon,2025-09-14,Clicked,Yes,4
2107,836,Day Campaign,Coupon,2024-10-20,No,Yes,4
2108,207,Soon Campaign,Push,2024-08-08,Yes,Yes,9
2109,529,Cover Campaign,Coupon,2023-12-23,Open,Yes,1
2110,778,Number Campaign,Push,2024-11-03,Clicked,Yes,3
2111,658,Onto Campaign,Coupon,2025-06-22,No,Yes,2
2112,267,Move Campaign,SMS,2024-10-09,Open,No,1
2113,635,According Campaign,SMS,2024-02-18,Clicked,No,7
2114,984,Market Campaign,Push,2025-11-02,Open,Yes,7
2115,887,Above Campaign,Push,2024-03-28,No,No,5
2116,268,After Campaign,Email,2024-04-09,Open,Yes,8
2117,441,Game Campaign,SMS,2025-10-05,Yes,Yes,10
2118,608,Bar Campaign,Push,2024-03-25,No,No,5
2119,963,Science Campaign,Email,2025-11-02,Yes,No,8
2120,976,Analysis Campaign,Push,2025-01-23,Clicked,Yes,8
2121,382,Country Campaign,Coupon,2025-04-17,No,Yes,7
2122,298,New Campaign,SMS,2024-05-31,Yes,No,9
2123,587,Method Campaign,SMS,2025-04-22,No,Yes,2
2124,613,Forget Campaign,Push,2025-06-03,Clicked,No,9
2125,26,Ground Campaign,Push,2025-04-04,Open,Yes,10
2126,728,Reveal Campaign,SMS,2023-12-20,Open,No,9
2127,57,Base Campaign,Push,2024-09-08,Open,No,5
2128,5,Citizen Campaign,Email,2024-09-24,Yes,Yes,6
2129,207,Wrong Campaign,Coupon,2024-07-16,Clicked,Yes,1
2130,189,Against Campaign,Push,2024-07-07,Clicked,Yes,9
2131,840,Choice Campaign,SMS,2024-10-20,Clicked,No,2
2132,364,Responsibility Campaign,Push,2025-02-04,Open,No,9
2133,641,Collection Campaign,Push,2025-05-22,Open,No,9
2134,634,Side Campaign,Coupon,2024-08-29,Open,No,5
2135,979,Score Campaign,Push,2024-06-09,Open,Yes,5
2136,503,Reality Campaign,Coupon,2025-05-04,Open,No,4
2137,604,Soldier Campaign,Email,2023-12-03,Open,Yes,4
2138,68,About Campaign,Email,2025-11-26,Yes,Yes,2
2139,702,Beautiful Campaign,Push,2024-06-16,No,No,10
2140,23,Several Campaign,Coupon,2024-09-13,Clicked,Yes,9
2141,825,Very Campaign,Push,2024-09-12,Open,No,4
2142,776,Middle Campaign,Coupon,2024-08-07,Open,Yes,9
2143,628,Herself Campaign,Coupon,2025-08-21,Yes,Yes,1
2144,577,Finish Campaign,SMS,2025-11-28,No,No,7
2145,573,Hit Campaign,Coupon,2024-08-20,No,No,2
2146,823,Your Campaign,Email,2025-02-22,Yes,No,9
2147,636,Expert Campaign,Push,2024-08-14,Yes,No,8
2148,572,Audience Campaign,Push,2024-01-08,Clicked,Yes,10
2149,286,Information Campaign,Coupon,2024-03-06,No,Yes,9
2150,346,Fact Campaign,Email,2024-10-11,Open,Yes,1
2151,585,Next Campaign,Coupon,2024-05-12,Yes,Yes,6
2152,207,Moment Campaign,SMS,2025-05-31,Yes,Yes,9
2153,441,President Campaign,SMS,2024-08-14,Clicked,No,9
2154,489,Certain Campaign,Push,2024-10-27,Clicked,No,7
2155,409,Reason Campaign,SMS,2023-12-05,Open,Yes,1
2156,805,Treatment Campaign,Email,2024-12-22,Clicked,Yes,8
2157,623,Safe Campaign,SMS,2024-12-21,No,Yes,1
2158,251,Author Campaign,SMS,2024-12-12,No,No,9
2159,637,Around Campaign,SMS,2025-07-18,Clicked,No,5
2160,57,Trouble Campaign,Email,2025-01-21,Yes,Yes,7
2161,17,View Campaign,SMS,2025-03-14,No,No,9
2162,338,Exist Campaign,Email,2025-08-13,Clicked,Yes,4
2163,110,Into Campaign,Email,2025-05-05,Yes,Yes,9
2164,377,Just Campaign,Push,2024-07-29,No,No,8
2165,809,Catch Campaign,Email,2025-11-15,Open,No,8
2166,935,Two Campaign,Email,2025-08-07,Yes,No,3
2167,618,Man Campaign,Email,2024-05-16,Yes,Yes,8
2168,52,Front Campaign,Email,2024-05-28,Clicked,No,2
2169,609,Rate Campaign,Push,2025-04-14,Clicked,No,1
2170,679,Sister Campaign,Email,2024-03-15,Clicked,No,3
2171,954,Affect Campaign,Push,2024-12-13,No,No,8
2172,737,State Campaign,Push,2024-10-13,No,No,9
2173,746,Billion Campaign,SMS,2025-09-26,No,Yes,7
2174,960,Heart Campaign,SMS,2024-04-26,Clicked,Yes,1
2175,717,Congress Campaign,Email,2025-02-19,Yes,Yes,2
2176,16,Into Campaign,Coupon,2025-06-13,No,No,6
2177,688,Responsibility Campaign,Coupon,2025-03-10,Open,Yes,8
2178,456,Response Campaign,Push,2024-01-16,Yes,Yes,1
2179,816,Own Campaign,Push,2024-06-21,Yes,Yes,5
2180,354,Line Campaign,Push,2025-05-09,Yes,Yes,9
2181,389,Entire Campaign,SMS,2025-08-30,Clicked,Yes,8
2182,9,Fact Campaign,Coupon,2024-10-14,No,No,3
2183,916,Conference Campaign,Email,2023-12-27,Clicked,Yes,9
2184,36,That Campaign,Coupon,2023-12-22,No,No,6
2185,770,Approach Campaign,Push,2025-01-06,Open,Yes,5
2186,331,Drug Campaign,Email,2024-04-16,No,No,3
2187,159,Trip Campaign,SMS,2025-05-22,Clicked,Yes,7
2188,24,Set Campaign,Coupon,2025-06-28,Yes,Yes,10
2189,627,Information Campaign,Coupon,2025-08-31,Open,Yes,1
2190,513,Around Campaign,Email,2024-06-06,No,Yes,10
2191,573,Medical Campaign,Coupon,2024-10-05,Clicked,Yes,2
2192,384,Nor Campaign,Push,2025-02-11,Open,Yes,4
2193,431,When Campaign,Push,2024-09-17,Clicked,No,4
2194,563,Speak Campaign,SMS,2025-06-11,Open,No,4
2195,853,Growth Campaign,SMS,2025-04-26,Open,Yes,4
2196,154,Final Campaign,SMS,2025-08-27,Yes,No,4
2197,385,Simple Campaign,Email,2025-09-08,No,Yes,9
2198,876,Occur Campaign,SMS,2024-03-19,No,Yes,10
2199,340,Work Campaign,Email,2024-10-24,Clicked,No,2
2200,191,Wrong Campaign,Coupon,2025-10-21,Open,Yes,4
2201,883,Support Campaign,Coupon,2025-11-20,Open,Yes,7
2202,906,Current Campaign,Coupon,2025-02-09,No,No,9
2203,334,Defense Campaign,Coupon,2023-12-13,Yes,No,6
2204,448,Add Campaign,Email,2024-04-20,Clicked,No,7
2205,342,Page Campaign,Push,2025-05-15,Yes,No,5
2206,108,Hotel Campaign,Email,2024-04-20,Clicked,Yes,4
2207,144,Movement Campaign,SMS,2024-03-25,Yes,No,9
2208,761,Minute Campaign,SMS,2024-01-17,Open,Yes,6
2209,842,Change Campaign,Email,2025-02-10,No,Yes,4
2210,808,Week Campaign,SMS,2024-11-08,Yes,Yes,6
2211,173,Economy Campaign,Email,2024-09-15,Clicked,No,3
2212,634,Risk Campaign,Email,2024-08-17,No,No,5
2213,913,One Campaign,Push,2025-05-08,Open,No,3
2214,77,Direction Campaign,Push,2023-12-18,Clicked,Yes,10
2215,541,Information Campaign,SMS,2024-10-06,No,No,2
2216,647,Nor Campaign,Email,2024-02-18,Clicked,No,10
2217,759,Second Campaign,SMS,2024-11-19,Yes,No,6
2218,715,Quickly Campaign,Coupon,2025-07-22,Clicked,Yes,6
2219,505,Action Campaign,Email,2025-03-14,Open,Yes,5
2220,905,Last Campaign,SMS,2023-12-28,No,Yes,10
2221,109,Appear Campaign,Push,2024-10-30,Yes,No,3
