transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,payment_method,channel
427,580,150,2024-09-27,4,243.23,972.92,Bank Transfer,Online
428,956,180,2025-03-17,2,181.87,363.74,Credit Card,Online
429,383,6,2024-06-26,1,119.7,119.7,Bank Transfer,Online
430,588,8,2025-01-12,4,384.92,1539.68,PayPal,Store
431,775,179,2023-12-10,2,499.87,999.74,Bank Transfer,Store
432,439,56,2024-07-19,3,323.23,969.69,Credit Card,Online
433,864,126,2024-08-02,3,97.12,291.36,Cash,Store
434,566,186,2025-11-09,4,231.04,924.16,Cash,Online
435,841,43,2024-01-01,1,77.88,77.88,Credit Card,Online
436,767,104,2024-11-24,2,393.39,786.78,PayPal,Online
437,57,21,2024-05-06,2,478.51,957.02,Credit Card,Online
438,397,178,2024-08-30,2,313.49,626.98,PayPal,Online
439,354,134,2025-07-07,4,350.63,1402.52,Cash,Online
440,20,194,2025-07-20,5,411.17,2055.85,Bank Transfer,Store
441,676,196,2024-09-18,3,57.85,173.55,Bank Transfer,Online
442,19,95,2025-07-05,2,258.35,516.7,PayPal,Store
443,787,161,2025-05-19,1,178.4,178.4,Credit Card,Online
444,785,174,2024-12-16,1,459.14,459.14,PayPal,Online
445,924,57,2024-07-19,2,248.51,497.02,Bank Transfer,Store
446,811,28,2024-12-29,4,473.44,1893.76,PayPal,Store
447,590,161,2023-12-10,2,168.75,337.5,Credit Card,Online
448,628,160,2025-02-17,4,283.02,1132.08,Credit Card,Online
449,259,197,2024-08-06,4,396.15,1584.6,Cash,Online
450,506,9,2024-12-21,5,478.8,2394.0,Bank Transfer,Store
451,337,44,2025-04-10,5,237.07,1185.35,Cash,Store
452,272,134,2025-04-09,5,238.25,1191.25,PayPal,Online
453,670,142,2024-05-21,3,136.41,409.23,PayPal,Online
454,683,89,2025-02-17,4,49.81,199.24,Bank Transfer,Store
455,488,150,2024-06-12,5,173.47,867.35,Credit Card,Online
456,255,151,2025-05-08,2,469.77,939.54,Cash,Online
457,614,55,2023-12-14,5,158.07,790.3499999999999,Bank Transfer,Online
458,409,98,2025-10-19,3,455.69,1367.07,Credit Card,Store
459,492,70,2024-08-17,3,17.91,53.730000000000004,Bank Transfer,Store
460,345,71,2025-02-25,1,495.28,495.28,Cash,Store
461,717,15,2025-09-03,3,472.64,1417.92,Credit Card,Store
462,20,19,2025-03-31,2,381.27,762.54,PayPal,Online
463,322,161,2025-07-13,4,209.13,836.52,PayPal,Online
464,738,80,2025-01-29,4,223.38,893.52,Cash,Online
465,574,46,2024-01-04,1,141.79,141.79,PayPal,Online
466,358,116,2024-03-18,2,408.91,817.82,PayPal,Store
467,356,44,2025-04-23,5,128.6,643.0,Bank Transfer,Online
468,409,191,2024-10-30,3,358.48,1075.44,Cash,Online
469,291,165,2023-11-30,1,234.65,234.65,Cash,Online
470,37,19,2024-04-08,5,154.64,773.1999999999999,Cash,Online
471,772,137,2025-06-09,1,57.82,57.82,Bank Transfer,Online
472,86,84,2025-03-23,2,250.08,500.16,Bank Transfer,Store
473,778,52,2024-06-11,1,27.36,27.36,Credit Card,Online
474,681,53,2024-06-26,5,160.09,800.45,Credit Card,Online
475,462,62,2024-03-23,3,309.37,928.11,Bank Transfer,Online
476,205,1,2025-04-18,1,290.27,290.27,Credit Card,Store
477,735,151,2025-10-07,4,475.22,1900.88,Credit Card,Store
478,666,160,2025-08-19,4,347.33,1389.32,Cash,Online
479,770,118,2025-09-25,1,48.63,48.63,Cash,Online
480,142,75,2024-01-03,5,48.67,243.35000000000002,Credit Card,Store
481,277,16,2025-08-13,2,79.8,159.6,Bank Transfer,Store
482,636,94,2024-05-29,3,400.28,1200.84,Bank Transfer,Store
483,884,196,2024-02-07,2,163.06,326.12,Cash,Store
484,736,52,2024-08-30,3,86.96,260.88,Credit Card,Store
485,997,124,2025-11-06,3,221.06,663.1800000000001,Cash,Store
486,675,128,2025-01-15,5,203.08,1015.4000000000001,PayPal,Store
487,521,146,2025-03-10,1,461.48,461.48,Credit Card,Store
488,135,87,2025-07-14,2,355.93,711.86,Cash,Online
489,226,53,2024-03-17,5,39.27,196.35000000000002,Credit Card,Online
490,178,165,2024-08-13,3,382.56,1147.68,Bank Transfer,Online
491,859,40,2025-01-07,5,111.16,555.8,Cash,Store
492,781,94,2024-07-04,5,346.69,1733.45,Cash,Online
493,714,33,2025-03-18,1,37.94,37.94,Credit Card,Store
494,678,120,2025-09-13,3,406.93,1220.79,Cash,Store
495,915,162,2025-10-06,5,395.36,1976.8000000000002,Cash,Store
496,39,13,2023-12-13,1,332.72,332.72,Cash,Store
497,665,14,2024-11-28,4,181.31,725.24,Credit Card,Online
498,159,165,2024-04-26,2,195.56,391.12,Bank Transfer,Store
499,807,187,2025-09-15,4,408.27,1633.08,Cash,Store
500,794,31,2024-07-29,2,437.09,874.18,PayPal,Online
501,728,108,2024-03-28,3,300.41,901.23,PayPal,Store
502,75,113,2023-12-31,5,84.51,422.55,PayPal,Store
503,390,87,2024-05-24,2,360.35,720.7,Bank Transfer,Online
504,227,6,2024-02-12,3,492.94,1478.82,Credit Card,Online
505,171,95,2025-02-09,3,214.53,643.59,Bank Transfer,Online
506,861,134,2025-06-29,3,295.68,887.04,Credit Card,Store
507,16,111,2024-11-05,3,319.83,959.49,Credit Card,Online
508,337,9,2025-04-29,4,98.38,393.52,PayPal,Store
509,774,104,2024-11-21,4,446.23,1784.92,Credit Card,Online
510,266,172,2024-11-29,1,20.55,20.55,Credit Card,Store
511,255,93,2024-07-08,3,11.51,34.53,Bank Transfer,Store
512,692,66,2025-01-16,2,276.55,553.1,Credit Card,Store
513,5,41,2024-11-03,5,377.29,1886.45,Cash,Store
514,297,90,2024-11-21,4,262.14,1048.56,Credit Card,Online
515,779,6,2024-09-06,3,300.01,900.03,Bank Transfer,Store
516,758,48,2025-03-17,4,405.96,1623.84,Credit Card,Online
517,672,195,2024-09-08,1,114.17,114.17,Bank Transfer,Store
518,622,112,2024-02-26,3,244.44,733.3199999999999,PayPal,Online
519,40,52,2025-04-22,2,371.72,743.44,PayPal,Online
520,128,62,2024-07-26,3,314.89,944.67,PayPal,Online
521,590,177,2024-01-20,5,363.7,1818.5,PayPal,Online
522,757,79,2025-01-01,4,19.15,76.6,Cash,Online
523,57,116,2025-10-28,2,448.1,896.2,Credit Card,Online
524,779,115,2024-10-25,3,31.27,93.81,Cash,Store
525,244,29,2025-06-25,1,174.21,174.21,PayPal,Store
526,708,195,2024-06-24,4,445.93,1783.72,Credit Card,Online
527,204,51,2025-11-05,5,136.51,682.55,Cash,Store
528,961,143,2025-05-16,5,360.73,1803.65,Bank Transfer,Store
529,403,161,2025-01-08,4,487.8,1951.2,PayPal,Online
530,629,66,2025-06-12,3,471.12,1413.3600000000001,Cash,Online
531,301,23,2024-04-01,2,255.42,510.84,PayPal,Online
532,968,19,2024-05-04,2,226.54,453.08,Bank Transfer,Online
533,784,143,2023-12-02,2,183.84,367.68,Credit Card,Store
534,895,138,2024-12-23,1,446.2,446.2,Bank Transfer,Online
535,794,170,2025-01-08,3,398.23,1194.69,Credit Card,Online
536,264,95,2025-07-08,5,235.46,1177.3,Cash,Online
537,978,61,2025-06-14,1,383.1,383.1,Credit Card,Store
538,152,66,2024-03-09,5,54.26,271.3,PayPal,Online
539,558,191,2025-09-11,3,342.62,1027.8600000000001,Cash,Store
540,76,68,2025-03-14,4,146.05,584.2,PayPal,Store
541,344,176,2024-08-04,3,231.98,695.9399999999999,Bank Transfer,Online
542,781,33,2025-08-02,1,79.59,79.59,PayPal,Online
543,150,122,2025-04-11,3,495.84,1487.52,Credit Card,Online
544,322,189,2025-01-06,1,93.61,93.61,Credit Card,Store
545,916,155,2025-10-08,2,73.53,147.06,Bank Transfer,Online
546,862,156,2024-10-02,4,90.1,360.4,Cash,Online
547,5,17,2025-05-23,3,235.87,707.61,Bank Transfer,Online
548,163,188,2025-01-02,3,146.03,438.09000000000003,Bank Transfer,Online
549,888,49,2025-08-17,5,181.55,907.75,Credit Card,Store
550,374,185,2025-11-27,5,10.3,51.5,PayPal,Store
551,261,130,2024-07-01,1,226.1,226.1,Credit Card,Store
552,369,133,2024-02-20,3,440.44,1321.32,Credit Card,Store
553,214,23,2025-02-15,1,70.83,70.83,PayPal,Store
554,251,66,2024-10-21,4,480.93,1923.72,PayPal,Store
555,714,124,2024-04-01,1,252.77,252.77,PayPal,Store
556,779,21,2024-06-07,3,476.75,1430.25,PayPal,Online
557,112,13,2025-04-15,4,82.63,330.52,Cash,Online
558,145,95,2025-07-17,5,271.59,1357.9499999999998,Credit Card,Store
559,19,28,2024-05-18,1,435.83,435.83,Cash,Store
560,936,170,2024-04-08,2,77.13,154.26,Bank Transfer,Store
561,499,185,2025-10-22,5,150.54,752.6999999999999,Bank Transfer,Online
562,904,145,2024-10-28,3,69.64,208.92000000000002,Bank Transfer,Online
563,465,160,2023-12-24,3,54.12,162.35999999999999,Credit Card,Store
564,510,101,2025-06-24,3,265.93,797.79,Credit Card,Store
565,750,138,2025-04-12,4,129.51,518.04,PayPal,Store
566,684,71,2024-09-05,2,477.37,954.74,Bank Transfer,Store
567,965,53,2025-06-13,4,78.93,315.72,Credit Card,Store
568,87,14,2025-01-29,2,423.36,846.72,PayPal,Store
569,78,98,2024-09-17,3,294.06,882.1800000000001,PayPal,Online
570,683,11,2025-06-08,3,90.29,270.87,Cash,Store
571,807,181,2025-03-27,5,105.96,529.8,Bank Transfer,Store
572,601,72,2025-07-09,2,75.44,150.88,Cash,Store
573,210,111,2024-07-04,5,139.24,696.2,Credit Card,Store
574,182,67,2024-04-06,1,330.81,330.81,PayPal,Online
575,223,134,2024-11-20,4,285.58,1142.32,Cash,Store
576,49,122,2024-10-21,3,360.99,1082.97,Cash,Online
577,358,142,2025-09-11,5,241.3,1206.5,Bank Transfer,Online
578,540,93,2024-12-07,5,213.08,1065.4,Credit Card,Online
579,150,116,2024-07-14,4,113.56,454.24,Credit Card,Store
580,439,134,2025-11-19,2,313.02,626.04,Cash,Online
581,191,142,2025-01-04,3,128.4,385.20000000000005,PayPal,Store
582,601,86,2024-05-10,2,398.51,797.02,Cash,Online
583,193,9,2024-02-14,5,261.77,1308.85,PayPal,Online
584,285,182,2025-09-19,1,30.26,30.26,PayPal,Store
585,366,121,2024-11-08,1,267.84,267.84,Credit Card,Store
586,496,138,2024-04-27,5,109.54,547.7,Cash,Store
587,434,66,2025-05-26,4,448.27,1793.08,PayPal,Online
588,610,180,2023-12-01,3,455.18,1365.54,Credit Card,Online
589,898,189,2024-09-23,3,250.1,750.3,PayPal,Store
590,623,82,2024-10-07,1,25.96,25.96,Cash,Online
591,105,38,2024-04-19,5,35.55,177.75,Credit Card,Online
592,239,13,2025-09-15,5,16.62,83.10000000000001,Credit Card,Online
593,332,192,2025-03-02,4,390.09,1560.36,Bank Transfer,Store
594,533,135,2024-05-13,1,468.39,468.39,Bank Transfer,Online
595,881,147,2025-04-23,4,144.65,578.6,PayPal,Store
596,182,29,2025-04-11,5,15.33,76.65,Cash,Store
597,325,72,2025-11-09,5,298.93,1494.65,PayPal,Store
598,785,11,2025-05-12,5,258.9,1294.5,PayPal,Store
599,152,67,2024-02-05,1,34.33,34.33,PayPal,Online
600,871,14,2024-09-13,5,408.66,2043.3000000000002,PayPal,Online
601,694,72,2024-02-09,1,162.04,162.04,Credit Card,Online
602,300,169,2025-08-21,2,73.32,146.64,Cash,Store
603,873,50,2025-01-14,3,71.46,214.38,Credit Card,Store
604,126,37,2025-11-16,3,331.02,993.06,Bank Transfer,Online
605,212,161,2025-10-24,1,253.05,253.05,PayPal,Store
606,663,62,2025-08-11,1,13.33,13.33,PayPal,Store
607,335,83,2025-07-15,2,306.5,613.0,PayPal,Online
608,15,69,2024-02-08,2,224.55,449.1,Credit Card,Store
609,599,120,2024-11-28,4,208.59,834.36,Bank Transfer,Online
610,205,194,2025-01-23,5,299.45,1497.25,PayPal,Store
611,172,1,2024-12-22,3,118.6,355.79999999999995,PayPal,Online
612,655,33,2024-03-25,4,90.31,361.24,PayPal,Online
613,703,143,2024-07-16,5,225.61,1128.0500000000002,Bank Transfer,Store
614,590,79,2025-07-27,2,60.45,120.9,PayPal,Online
615,731,163,2024-03-22,4,282.83,1131.32,Bank Transfer,Online
616,793,23,2025-10-18,5,88.26,441.3,PayPal,Online
617,456,109,2024-09-21,2,289.21,578.42,Cash,Store
618,761,170,2025-08-30,3,7.07,21.21,PayPal,Store
619,859,23,2024-09-06,1,28.84,28.84,Cash,Store
620,383,48,2025-08-29,3,27.52,82.56,Credit Card,Store
621,719,187,2024-08-19,3,80.86,242.57999999999998,Cash,Online
622,962,137,2025-02-09,4,40.41,161.64,PayPal,Online
623,882,146,2024-07-29,1,187.24,187.24,Bank Transfer,Store
624,801,19,2024-10-16,1,228.51,228.51,Credit Card,Store
625,632,31,2025-03-27,4,489.63,1958.52,Bank Transfer,Online
626,954,186,2025-01-29,1,21.16,21.16,Bank Transfer,Store
627,54,149,2025-03-05,3,49.81,149.43,PayPal,Store
628,982,144,2025-09-09,4,108.67,434.68,PayPal,Store
629,365,192,2023-12-18,5,456.97,2284.8500000000004,Bank Transfer,Online
630,202,98,2025-11-24,5,91.38,456.9,Cash,Online
631,942,147,2024-10-21,1,123.64,123.64,Credit Card,Online
632,901,189,2025-11-19,5,480.03,2400.1499999999996,Bank Transfer,Online
633,719,188,2024-03-27,1,413.84,413.84,Bank Transfer,Store
634,821,91,2024-05-30,4,213.15,852.6,Cash,Store
635,264,195,2024-03-12,3,195.66,586.98,Cash,Online
636,853,23,2024-11-21,1,163.99,163.99,Credit Card,Store
637,304,137,2025-06-15,1,99.07,99.07,Cash,Store
638,360,43,2024-03-21,2,41.9,83.8,Bank Transfer,Store
639,28,147,2024-05-18,3,13.64,40.92,Bank Transfer,Online
640,902,134,2025-04-20,5,449.14,2245.7,Credit Card,Store
641,438,26,2024-12-01,1,216.3,216.3,PayPal,Online
642,799,93,2024-03-01,1,29.22,29.22,PayPal,Online
643,624,25,2024-11-13,3,21.48,64.44,Credit Card,Online
644,580,189,2025-03-29,5,296.83,1484.1499999999999,Bank Transfer,Online
645,641,165,2024-12-24,2,184.86,369.72,Credit Card,Store
646,103,54,2025-02-21,3,445.83,1337.49,Credit Card,Store
647,285,29,2023-12-20,1,296.87,296.87,Bank Transfer,Online
648,864,53,2024-03-26,1,440.18,440.18,PayPal,Online
649,624,129,2025-10-16,4,286.36,1145.44,Bank Transfer,Store
650,861,105,2024-04-11,3,386.03,1158.09,Credit Card,Online
651,392,62,2024-05-25,1,492.8,492.8,PayPal,Online
652,687,146,2024-11-30,1,37.76,37.76,Credit Card,Online
653,478,35,2025-05-10,2,344.01,688.02,Cash,Store
654,385,194,2025-09-02,2,131.03,262.06,Bank Transfer,Online
655,321,118,2025-02-17,1,130.34,130.34,Credit Card,Online
656,810,107,2024-01-12,3,171.66,514.98,PayPal,Store
657,147,74,2023-12-27,5,374.47,1872.3500000000001,Bank Transfer,Online
658,851,156,2025-06-02,1,386.98,386.98,Credit Card,Online
659,614,70,2025-08-22,3,122.54,367.62,Cash,Store
660,71,60,2025-08-09,5,389.35,1946.75,Bank Transfer,Online
661,138,6,2025-07-14,2,481.41,962.82,PayPal,Online
662,616,187,2024-10-27,2,361.17,722.34,Bank Transfer,Online
663,792,173,2024-08-01,2,101.45,202.9,Credit Card,Online
664,269,38,2025-08-30,4,392.02,1568.08,Credit Card,Store
665,170,94,2024-06-28,1,404.5,404.5,Cash,Store
666,770,153,2025-10-08,1,333.09,333.09,PayPal,Online
667,329,114,2025-08-11,1,42.93,42.93,Bank Transfer,Store
668,56,154,2025-06-06,1,396.76,396.76,PayPal,Store
669,891,132,2025-01-24,2,440.11,880.22,PayPal,Store
670,880,66,2025-03-31,2,488.45,976.9,Credit Card,Store
671,118,185,2025-04-08,4,160.2,640.8,Bank Transfer,Online
672,307,75,2024-11-11,5,428.46,2142.2999999999997,Cash,Online
673,29,127,2024-01-12,2,282.73,565.46,Cash,Online
674,752,28,2025-05-04,5,173.4,867.0,Credit Card,Store
675,27,70,2025-10-20,3,302.51,907.53,Bank Transfer,Store
676,772,84,2025-01-31,2,360.8,721.6,Bank Transfer,Store
677,955,62,2024-07-04,3,208.45,625.3499999999999,Credit Card,Online
678,565,162,2025-08-20,5,133.45,667.25,Cash,Store
679,597,59,2024-11-25,2,14.65,29.3,Credit Card,Online
680,498,21,2024-11-10,3,401.79,1205.3700000000001,Credit Card,Online
681,253,121,2025-02-23,5,320.04,1600.2,Bank Transfer,Store
682,947,67,2024-08-06,5,488.03,2440.1499999999996,Credit Card,Online
683,554,129,2025-05-29,2,491.23,982.46,Credit Card,Online
684,371,173,2024-06-18,4,116.91,467.64,Credit Card,Online
685,534,180,2024-01-23,5,22.94,114.7,Bank Transfer,Store
686,428,53,2025-03-31,4,75.51,302.04,PayPal,Online
687,554,173,2025-08-05,5,339.05,1695.25,Cash,Online
688,778,49,2024-11-09,2,465.91,931.82,Credit Card,Store
689,445,41,2024-10-21,3,271.4,814.1999999999999,PayPal,Online
690,195,140,2024-12-19,4,352.58,1410.32,Cash,Store
691,471,84,2024-07-30,1,382.43,382.43,PayPal,Store
692,555,92,2024-07-30,2,335.8,671.6,PayPal,Store
693,865,150,2024-05-05,1,199.95,199.95,PayPal,Store
694,994,170,2025-03-04,1,471.3,471.3,PayPal,Store
695,85,139,2025-01-10,3,409.09,1227.27,Credit Card,Online
696,59,183,2024-01-29,5,452.21,2261.0499999999997,PayPal,Store
697,34,104,2025-08-26,5,167.81,839.05,Bank Transfer,Online
698,445,158,2025-10-12,2,39.47,78.94,Bank Transfer,Online
699,499,89,2025-10-01,3,240.53,721.59,Credit Card,Store
700,217,190,2025-01-26,4,439.89,1759.56,PayPal,Online
701,72,27,2025-01-23,4,338.83,1355.32,Cash,Online
702,367,24,2025-03-28,1,57.26,57.26,Bank Transfer,Store
703,717,5,2025-05-15,3,287.1,861.3000000000001,Bank Transfer,Online
704,100,68,2023-12-30,3,86.76,260.28000000000003,PayPal,Store
705,795,141,2025-09-14,3,87.77,263.31,PayPal,Store
706,896,58,2024-11-15,5,223.03,1115.15,Bank Transfer,Online
707,81,94,2025-07-03,5,91.32,456.59999999999997,Bank Transfer,Online
708,12,29,2024-05-11,5,260.95,1304.75,Cash,Online
709,407,154,2024-11-23,1,165.47,165.47,PayPal,Online
710,207,123,2025-01-02,5,427.25,2136.25,PayPal,Store
711,670,96,2024-01-20,2,166.88,333.76,PayPal,Online
712,421,58,2024-08-29,4,87.4,349.6,PayPal,Online
713,967,4,2025-02-24,1,380.55,380.55,PayPal,Online
714,85,194,2024-01-19,4,302.23,1208.92,PayPal,Store
715,4,44,2024-08-04,4,467.53,1870.12,Bank Transfer,Store
716,280,138,2024-12-17,1,48.25,48.25,Credit Card,Online
717,481,124,2025-03-11,4,427.48,1709.92,Bank Transfer,Store
718,153,80,2024-01-14,5,430.16,2150.8,Cash,Online
719,329,64,2025-02-05,3,276.6,829.8000000000001,Bank Transfer,Online
720,241,44,2025-02-23,4,143.5,574.0,Cash,Online
721,77,49,2024-07-21,5,67.66,338.29999999999995,Cash,Online
722,84,126,2024-09-12,1,219.15,219.15,Bank Transfer,Online
723,882,150,2024-12-30,5,153.79,768.9499999999999,PayPal,Online
724,801,120,2025-03-16,1,298.65,298.65,Cash,Store
725,351,170,2025-07-13,2,465.85,931.7,Credit Card,Store
726,291,80,2025-06-05,2,247.21,494.42,Credit Card,Online
727,84,99,2025-03-31,1,196.43,196.43,Bank Transfer,Store
728,796,11,2024-09-28,4,66.77,267.08,PayPal,Online
729,426,190,2024-04-08,3,126.12,378.36,Credit Card,Online
730,561,199,2024-10-09,1,159.01,159.01,Cash,Online
731,293,185,2025-09-02,3,185.72,557.16,PayPal,Store
732,978,144,2025-01-30,5,289.22,1446.1000000000001,Cash,Store
733,274,56,2024-05-11,5,104.92,524.6,Credit Card,Store
734,364,198,2024-12-26,2,81.86,163.72,Bank Transfer,Online
735,568,46,2024-06-21,1,198.84,198.84,PayPal,Online
736,349,171,2025-01-30,4,83.22,332.88,Cash,Online
737,251,186,2024-12-31,1,82.5,82.5,Cash,Store
738,498,45,2024-11-08,5,388.45,1942.25,Bank Transfer,Online
739,979,166,2024-10-14,2,195.93,391.86,Credit Card,Online
740,225,178,2024-05-07,1,136.25,136.25,Cash,Online
741,498,186,2025-01-10,1,18.32,18.32,PayPal,Store
742,250,169,2023-12-17,1,55.2,55.2,Credit Card,Online
743,518,30,2025-09-28,3,243.47,730.41,Cash,Store
744,390,55,2024-03-29,1,482.26,482.26,Bank Transfer,Online
745,535,62,2023-12-13,3,484.41,1453.23,PayPal,Store
746,134,130,2025-05-15,2,146.58,293.16,Cash,Store
747,505,127,2024-12-06,4,435.49,1741.96,Credit Card,Online
748,575,135,2024-10-04,4,358.62,1434.48,PayPal,Store
749,546,119,2024-01-30,5,202.82,1014.0999999999999,PayPal,Online
750,557,47,2024-03-26,2,85.35,170.7,Cash,Store
751,711,115,2024-06-01,2,377.3,754.6,PayPal,Store
752,310,160,2025-03-05,2,214.62,429.24,Credit Card,Online
753,741,100,2024-10-05,1,310.83,310.83,Cash,Online
754,879,150,2025-05-12,4,90.68,362.72,Credit Card,Store
755,982,111,2024-02-22,4,7.28,29.12,PayPal,Online
756,560,61,2024-04-18,4,185.68,742.72,PayPal,Online
757,114,151,2024-02-26,4,279.67,1118.68,Bank Transfer,Online
758,584,190,2025-11-25,5,231.04,1155.2,Cash,Online
759,148,55,2025-04-03,1,403.73,403.73,PayPal,Store
760,201,125,2025-08-01,4,403.59,1614.36,Cash,Online
761,793,78,2025-05-01,4,424.64,1698.56,Bank Transfer,Store
762,836,69,2025-03-12,1,214.6,214.6,PayPal,Store
763,314,189,2023-12-21,1,262.26,262.26,Bank Transfer,Online
764,799,148,2025-04-03,4,28.09,112.36,Cash,Store
765,782,196,2025-09-20,1,180.51,180.51,Credit Card,Online
766,311,151,2024-08-15,4,449.54,1798.16,PayPal,Online
767,497,134,2025-06-25,4,87.77,351.08,Bank Transfer,Online
768,79,126,2024-02-06,3,97.78,293.34000000000003,Bank Transfer,Online
769,659,61,2025-01-28,2,81.24,162.48,Credit Card,Store
770,228,6,2025-10-12,1,337.98,337.98,Cash,Online
771,934,66,2025-08-18,1,241.84,241.84,Cash,Store
772,886,193,2025-01-27,5,301.15,1505.75,Bank Transfer,Store
773,99,24,2024-02-15,1,382.39,382.39,Cash,Online
774,945,189,2024-03-29,4,235.29,941.16,Cash,Store
775,244,41,2025-11-20,4,37.96,151.84,PayPal,Store
776,354,48,2025-02-12,4,367.94,1471.76,Cash,Online
777,764,145,2025-04-15,5,310.36,1551.8000000000002,Bank Transfer,Online
778,881,57,2025-08-03,3,399.52,1198.56,Bank Transfer,Online
779,876,116,2025-01-22,1,395.85,395.85,PayPal,Store
780,868,130,2025-01-09,2,227.71,455.42,PayPal,Online
781,203,35,2025-04-12,3,84.31,252.93,Cash,Store
782,730,72,2024-09-25,1,282.92,282.92,PayPal,Online
783,418,99,2025-09-18,5,371.85,1859.25,PayPal,Online
784,903,9,2025-04-22,2,257.47,514.94,Cash,Store
785,21,98,2025-07-31,5,35.22,176.1,PayPal,Store
786,971,42,2025-07-14,1,179.04,179.04,Credit Card,Online
787,873,58,2024-02-14,4,174.37,697.48,Cash,Store
788,255,39,2024-12-30,5,245.4,1227.0,Bank Transfer,Online
789,711,197,2025-07-17,2,421.78,843.56,Credit Card,Online
790,884,181,2024-03-12,4,478.83,1915.32,Bank Transfer,Store
791,212,75,2025-08-24,5,297.06,1485.3,Credit Card,Store
792,865,29,2025-08-18,2,39.71,79.42,Cash,Online
793,713,75,2023-12-20,2,72.22,144.44,Cash,Store
794,695,113,2025-04-16,1,84.69,84.69,Bank Transfer,Online
795,630,71,2025-09-02,5,352.66,1763.3000000000002,Cash,Store
796,384,54,2024-12-13,1,96.87,96.87,Cash,Store
